MZ.eps:
3.18564	3.31121	3.24073	3.68045	12.5219	2.09906	1000	
0.013632	0.395126	0.190747	0.816806	0.437203	0.0276976	1000	
0.0261427	0.392816	0.183336	0.798936	0.434142	0.0265536	1000	
0.00655877	0.414841	0.204141	0.836566	0.429908	0.0237935	1000	
0.0105737	0.455727	0.23315	0.90088	0.42291	0.0272777	1000	
0.00986306	0.445576	0.22772	0.867515	0.414428	0.0298066	1000	
0.0389369	0.479436	0.259186	0.920286	0.404017	0.0296453	1000	
0.0661504	0.533368	0.299759	1.00021	0.388058	0.0274408	1000	
0.0739595	0.531195	0.302577	0.973516	0.370545	0.0223146	1000	
0.121991	0.607324	0.364658	1.09266	0.349772	0.0227614	1000	
0.117258	0.591609	0.354433	1.04997	0.343829	0.0324884	1000	
0.117875	0.5927	0.355287	1.06793	0.359779	0.0283921	1000	
0.105373	0.603677	0.354525	1.10156	0.3781	0.0380549	1000	
0.0973222	0.58424	0.340781	1.05418	0.375103	0.0284658	1000	
0.0929074	0.577087	0.334997	1.06127	0.393832	0.0296394	1000	
0.0616681	0.563882	0.312775	1.0661	0.425502	0.0319205	1000	
0.0473344	0.537367	0.292351	1.0097	0.428019	0.0382129	1000	
0.0317472	0.517736	0.274741	1.00417	0.457351	0.0337576	1000	
0.0127055	0.518263	0.265484	1.02336	0.476692	0.0374404	1000	
0.0135924	0.506422	0.260007	0.980349	0.463485	0.0385197	1000	
0.0149071	0.502938	0.258923	0.990969	0.475902	0.0359287	1000	
0.00912812	0.521198	0.265163	1.03375	0.486894	0.0281136	1000	
0.0219829	0.521003	0.271493	1.00154	0.461398	0.0358955	1000	
0.00854283	0.499027	0.253785	0.989511	0.485331	0.0365511	1000	
0.000424497	0.528786	0.264181	1.05852	0.511873	0.0373831	1000	
0.0120547	0.52689	0.269472	1.0214	0.4855	0.0337158	1000	
0.000526377	0.506572	0.253549	1.01262	0.508639	0.0366229	1000	
0.0147242	0.481998	0.233637	1.00057	0.536496	0.0384721	1000	
0.0140328	0.564107	0.28907	1.09157	0.516255	0.0395406	1000	
0.00226653	0.543833	0.27305	1.08482	0.542203	0.0383982	1000	
0.0136044	0.518632	0.252514	1.07533	0.573288	0.0357833	1000	
0.0229863	0.624314	0.32365	1.19983	0.556405	0.0390017	1000	
0.00840196	0.582327	0.286963	1.17239	0.603105	0.0401025	1000	
0.0403461	0.540409	0.250031	1.14914	0.653175	0.0410976	1000	
0.0160172	0.640337	0.31216	1.26652	0.646617	0.038933	1000	
0.037917	0.612295	0.287189	1.26174	0.691945	0.0435448	1000	
0.0333045	0.706088	0.336392	1.44548	0.743156	0.0439205	1000	
0.0555166	0.660492	0.302488	1.34285	0.742918	0.0458219	1000	
0.0823992	0.626522	0.272062	1.33457	0.796565	0.0511904	1000	
0.0990892	0.603419	0.252165	1.34333	0.844478	0.0464136	1000	
0.0858409	0.690359	0.302259	1.42732	0.828542	0.0477615	1000	
0.0937509	0.677133	0.291691	1.44902	0.870642	0.0542207	1000	
0.0771887	0.787669	0.35524	1.65253	0.903858	0.0489036	1000	
0.0733499	0.761248	0.343949	1.55249	0.871095	0.0465833	1000	
0.0609721	0.769386	0.354207	1.60088	0.899303	0.049899	1000	
0.0430545	0.784076	0.370511	1.66043	0.926608	0.0568419	1000	
0.0359988	0.86317	0.413586	1.71184	0.892057	0.0518949	1000	
0.00519666	0.891993	0.443398	1.78918	0.9102	0.0560465	1000	
0.0288469	1.03038	0.529616	2.03192	0.923268	0.0520192	1000	
0.0388368	1.00016	0.5195	1.90428	0.875051	0.0551044	1000	
0.0902363	1.054	0.572118	2.01925	0.883938	0.0547466	1000	
0.11838	1.19193	0.655154	2.26382	0.897273	0.0575919	1000	
0.124044	1.15286	0.638451	2.11668	0.849287	0.060113	1000	
0.17692	1.20673	0.691827	2.23655	0.863057	0.0621903	1000	
0.212409	1.35732	0.784862	2.50222	0.868474	0.055013	1000	
0.221164	1.31389	0.767529	2.33294	0.810459	0.0591313	1000	
0.277223	1.37369	0.825455	2.47209	0.832779	0.066517	1000	
0.288585	1.50225	0.895415	2.71377	0.850289	0.0646854	1000	
0.289121	1.44488	0.866999	2.51721	0.795418	0.0642115	1000	
0.368134	1.53085	0.949491	2.69356	0.80782	0.0677037	1000	
0.349356	1.62303	0.986195	2.89429	0.842148	0.07028	1000	
0.34702	1.5551	0.951058	2.66919	0.783116	0.0699347	1000	
0.346203	1.54091	0.943556	2.73562	0.865712	0.0727325	1000	
0.176651	1.45809	0.817371	2.74217	1.01514	0.0803625	1000	
0.16811	1.37643	0.77227	2.4853	0.955679	0.0739425	1000	
0.0169087	1.1753	0.596106	2.3337	1.15707	0.0842541	1000	
0.162116	0.934891	0.386388	2.14295	1.38643	0.0875842	1000	
0.268557	0.876916	0.304179	1.91966	1.32414	0.0839896	1000	
0.442063	0.644667	0.101302	1.72872	1.54218	0.0883137	1000	
0.625359	0.398299	0.11353	1.53694	1.77803	0.0980134	1000	
0.718221	0.360495	0.178863	1.33267	1.70638	0.0896729	1000	
0.900271	0.118591	0.39084	1.13745	1.93588	0.104313	1000	
1.09728	0.1482	0.622738	0.920977	2.18403	0.122958	1000	
1.17112	0.154377	0.662751	0.750946	2.09038	0.125976	1000	
1.29434	0.341939	0.818141	0.607533	2.2614	0.140822	1000	
1.4702	0.44649	0.958347	0.577225	2.38649	0.125885	1000	
1.28873	0.351427	0.820077	0.470156	2.12767	0.107302	1000	
1.28911	0.420726	0.854919	0.444602	2.17584	0.121689	1000	
1.28235	0.486612	0.884481	0.443386	2.232	0.117666	1000	
1.21163	0.388608	0.80012	0.315599	1.93323	0.134482	1000	
1.19789	0.441005	0.819446	0.312773	1.97028	0.134925	1000	
1.34109	0.568137	0.954612	0.204812	2.00589	0.142936	1000	
1.10336	0.418217	0.76079	0.15415	1.69265	0.156009	1000	
1.08794	0.475546	0.781741	0.139874	1.72155	0.163224	1000	
1.11312	0.59665	0.854884	0.05053	1.77943	0.164338	1000	
0.866233	0.422371	0.644302	0.0214906	1.43887	0.196644	1000	
0.95217	0.61309	0.78263	0.156312	1.53785	0.19693	1000	
MM.eps:
7.57155	12.1432	9.82062	20.8004	9.7805	1.97865	1000	
2.11545	2.9489	2.53217	3.8087	1.25179	0.0133572	1000	
2.05318	2.93277	2.49297	3.78541	1.1966	0.0131711	1000	
1.98192	2.86062	2.42127	3.74001	1.09915	0.0107447	1000	
1.91641	2.86189	2.38915	3.80736	0.995712	0.00653403	1000	
1.82469	2.75012	2.2874	3.64629	0.92352	0.013334	1000	
1.75736	2.68334	2.22035	3.61007	0.826217	0.0115707	1000	
1.70165	2.7035	2.20257	3.70455	0.727691	0.0135671	1000	
1.61233	2.59277	2.10255	3.54124	0.659182	0.0136733	1000	
1.4806	2.54331	2.01196	3.60602	0.447604	0.00641316	1000	
1.38728	2.42594	1.90661	3.42958	0.377655	0.0184418	1000	
1.29818	2.33166	1.81492	3.36601	0.258555	0.0110941	1000	
1.22132	2.34102	1.78117	3.45977	0.134947	0.0169587	1000	
1.1298	2.22392	1.67686	3.27989	0.068251	0.0129602	1000	
1.03191	2.11923	1.57557	3.20656	0.0611637	0.0155232	1000	
0.954853	2.13363	1.54424	3.31241	0.188613	0.0159963	1000	
0.856787	2.00697	1.43188	3.11561	0.258943	0.0054234	1000	
0.772079	1.91675	1.34441	3.06246	0.379913	0.0169118	1000	
0.714602	1.95796	1.33628	3.20018	0.489012	0.0138474	1000	
0.635774	1.84783	1.2418	3.01339	0.537539	0.00625635	1000	
0.584611	1.79321	1.18891	3.00181	0.630871	0.0166059	1000	
0.551861	1.8571	1.20448	3.16359	0.712478	0.0158813	1000	
0.502403	1.77438	1.13839	2.99925	0.729714	0.0203678	1000	
0.469818	1.73774	1.10378	3.00566	0.806866	0.0172041	1000	
0.433057	1.79719	1.11512	3.16266	0.885288	0.013381	1000	
0.388814	1.71589	1.05235	2.99056	0.893717	0.0187306	1000	
0.379464	1.70462	1.04204	3.02978	0.953867	0.0190438	1000	
0.368578	1.68948	1.02903	3.06849	1.01894	0.0189735	1000	
0.311187	1.68395	0.997568	3.00028	1.01219	0.0174514	1000	
0.304414	1.67204	0.988229	3.03821	1.07054	0.0188677	1000	
0.308975	1.67278	0.990879	3.09928	1.12517	0.0227056	1000	
0.237877	1.62868	0.933279	2.95979	1.10219	0.0206633	1000	
0.236509	1.62058	0.928546	3.0031	1.15687	0.0205337	1000	
0.235261	1.61178	0.923519	3.05461	1.21728	0.0235015	1000	
0.13945	1.51847	0.828959	2.8341	1.18546	0.0234642	1000	
0.132059	1.5028	0.817432	2.87194	1.24673	0.0230683	1000	
0.0213533	1.40931	0.715333	2.79727	1.31115	0.025972	1000	
0.00782065	1.35188	0.679852	2.63277	1.28254	0.0259435	1000	
0.00897304	1.32424	0.657636	2.65582	1.35205	0.0110944	1000	
0.0139341	1.30822	0.647143	2.70077	1.41679	0.0251384	1000	
0.130228	1.15834	0.514057	2.38177	1.36319	0.0243308	1000	
0.14318	1.13008	0.493451	2.405	1.42636	0.0249346	1000	
0.305716	0.94057	0.317427	2.18685	1.49697	0.0260274	1000	
0.286813	0.915867	0.314527	2.05607	1.43639	0.0274125	1000	
0.333392	0.843027	0.254818	2.02106	1.52111	0.0279065	1000	
0.384297	0.763768	0.189735	1.98015	1.61068	0.0266675	1000	
0.520284	0.562126	0.0209209	1.58374	1.5508	0.0284729	1000	
0.592649	0.45752	0.0675644	1.50769	1.65196	0.0263411	1000	
0.843284	0.126928	0.358178	1.09714	1.76562	0.0301633	1000	
0.819039	0.11222	0.353409	0.988063	1.70434	0.0265291	1000	
0.938574	0.0506277	0.494601	0.838689	1.83611	0.0254276	1000	
1.23141	0.451865	0.84164	0.326482	1.96892	0.0296477	1000	
1.19081	0.443745	0.817278	0.256125	1.89759	0.02964	1000	
1.354	0.66535	1.00967	0.0232971	2.04944	0.0254394	1000	
1.69776	1.15104	1.4244	0.604314	2.21391	0.0310464	1000	
1.63217	1.11036	1.37127	0.623745	2.1248	0.031392	1000	
1.86457	1.42188	1.64323	0.978413	2.31272	0.0328667	1000	
2.27251	2.01711	2.14481	1.76217	2.51216	0.0320829	1000	
2.18834	1.94513	2.06673	1.71948	2.41656	0.0341983	1000	
2.4775	2.3316	2.40455	2.18569	2.62507	0.0288831	1000	
2.86511	2.92716	2.89613	2.98909	2.80706	0.0315327	1000	
2.73158	2.79043	2.761	2.84471	2.67652	0.0341131	1000	
2.98259	3.14019	3.06139	3.29779	2.82271	0.0401784	1000	
3.29986	3.68264	3.49125	4.06621	2.94385	0.032433	1000	
3.11813	3.47907	3.2986	3.81031	2.78243	0.0369866	1000	
3.25999	3.69982	3.4799	4.13964	2.81425	0.0381685	1000	
3.31876	3.81955	3.56916	4.37104	2.75985	0.0408628	1000	
3.11698	3.72293	3.41995	4.27453	2.55859	0.0370638	1000	
3.07078	3.72182	3.3963	4.37124	2.41173	0.0406983	1000	
2.97602	3.66275	3.31938	4.42663	2.20274	0.0378915	1000	
2.64263	3.42592	3.03428	4.13184	1.9251	0.0538995	1000	
2.44023	3.24798	2.84411	4.05574	1.61919	0.0553894	1000	
2.17304	2.9886	2.58082	3.90736	1.23918	0.0724399	1000	
1.76964	2.68813	2.22889	3.50597	0.939225	0.0670928	1000	
1.45037	2.36356	1.90696	3.27393	0.523143	0.0835954	1000	
1.05853	2.14803	1.60328	3.23752	0.0833705	0.0992534	1000	
0.770887	1.76841	1.26965	2.64279	0.121961	0.0922392	1000	
0.510835	1.48002	0.995429	2.4458	0.47883	0.0801995	1000	
0.253645	1.17419	0.71392	2.25006	0.844951	0.0808919	1000	
0.0320963	1.0723	0.552197	1.96233	0.879912	0.0805829	1000	
0.178894	0.811595	0.31635	1.79802	1.18968	0.0883847	1000	
0.485177	0.691571	0.103197	1.86832	1.49728	0.0810417	1000	
0.476766	0.566312	0.0447727	1.43769	1.3739	0.0733734	1000	
0.618391	0.354843	0.131774	1.3329	1.62535	0.0913626	1000	
0.717322	0.164847	0.276238	1.27028	1.85543	0.0773104	1000	
0.590554	0.167596	0.211479	0.925747	1.56866	0.07375	1000	
0.630178	0.0245397	0.302819	0.906515	1.76105	0.0823076	1000	
N=87
