MZ.nm:
4	2	3	5	6	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
4	2	3	6	5	1	7	
5	3	2	6	4	1	7	
4	3	2	6	5	1	7	
5	3	2	6	4	1	7	
4	3	2	6	5	1	7	
4	3	2	6	5	1	7	
4	3	2	6	5	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	3	6	4	1	7	
4	2	3	6	5	1	7	
4	2	3	6	5	1	7	
4	1	3	6	5	2	7	
4	3	1	5	6	2	7	
3	4	2	5	6	1	7	
1	4	3	5	6	2	7	
1	5	3	4	6	2	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
3	5	4	2	6	1	7	
3	5	4	2	6	1	7	
3	5	4	1	6	2	7	
3	5	4	1	6	2	7	
MM.nm:
4	2	3	5	6	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	1	3	6	4	2	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
4	2	3	6	5	1	7	
5	3	2	6	4	1	7	
4	3	2	6	5	1	7	
5	3	2	6	4	1	7	
4	3	2	6	5	1	7	
4	3	2	6	5	1	7	
4	3	2	6	5	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	1	3	6	4	2	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	3	6	4	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	4	6	3	1	7	
5	2	3	6	4	1	7	
4	2	3	6	5	1	7	
4	2	3	6	5	1	7	
4	1	3	6	5	2	7	
4	3	1	5	6	2	7	
3	4	2	5	6	1	7	
1	4	3	5	6	2	7	
1	5	3	4	6	2	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
2	5	4	3	6	1	7	
3	5	4	2	6	1	7	
3	5	4	2	6	1	7	
3	5	4	1	6	2	7	
3	5	4	1	6	2	7	
