MZ.delV:
-0.640408	-1.71912	-1.17977	-2.6913	0.34775	-1.4483	999	
-0.68586	-1.70472	-1.19529	-2.72358	0.34975	-1.69044	999	
-0.734952	-1.68403	-1.20949	-2.75321	0.3518	-1.95519	999	
-0.605451	-1.6222	-1.11382	-2.52752	0.3138	-1.90255	999	
-0.652205	-1.60461	-1.12841	-2.55408	0.31485	-2.08737	999	
-0.599387	-1.6231	-1.11124	-2.64682	0.3169	-2.19548	999	
-0.560041	-1.49734	-1.02869	-2.31892	0.2789	-1.95607	999	
-0.604582	-1.47297	-1.03877	-2.3383	0.28215	-2.01538	999	
-0.660396	-1.45613	-1.05827	-2.38613	0.28925	-2.06041	999	
-0.472295	-1.29532	-0.883808	-1.99953	0.2493	-1.81841	999	
-0.519091	-1.27597	-0.897531	-2.02975	0.2533	-1.8519	999	
-0.4074	-1.18035	-0.793874	-1.9533	0.2574	-1.89142	999	
-0.371883	-1.05703	-0.714457	-1.6294	0.2174	-1.63126	999	
-0.412111	-1.0245	-0.718305	-1.63992	0.2215	-1.66327	999	
-0.443008	-0.959477	-0.701243	-1.60666	0.2233	-1.72047	999	
-0.394436	-0.838298	-0.616367	-1.28216	0.1782	-1.45731	999	
-0.406384	-0.745464	-0.575924	-1.20224	0.1793	-1.55548	999	
MM.delV:
-0.294445	-0.708327	-0.501386	-1.45964	0.28255	1.73917	999	
1.05548	1.88894	1.47221	2.74874	0.191825	-1.07332	999	
1.04226	1.92185	1.48205	2.77448	0.185675	-1.02409	999	
1.06757	1.94628	1.50692	2.82566	0.1848	-0.925091	999	
1.10704	2.05252	1.57978	2.998	0.18635	-0.815896	999	
1.08137	2.0068	1.54408	2.90297	0.1802	-0.756654	999	
1.11354	2.03953	1.57654	2.96625	0.1824	-0.655388	999	
1.15821	2.16006	1.65913	3.16111	0.18425	-0.557008	999	
1.1314	2.11184	1.62162	3.06031	0.17825	-0.494605	999	
1.2153	2.27801	1.74665	3.34072	0.1823	-0.271717	999	
1.18577	2.22443	1.7051	3.22807	0.17615	-0.219947	999	
1.21993	2.2534	1.73667	3.28776	0.1803	-0.089349	999	
1.27053	2.39023	1.83038	3.50898	0.18415	0.0322441	999	
1.2397	2.33382	1.78676	3.38979	0.17815	0.0969387	999	
1.27532	2.36265	1.81898	3.44997	0.18225	0.227891	999	
1.32972	2.50849	1.9191	3.68727	0.18625	0.358866	999	
1.29583	2.44601	1.87092	3.55465	0.1801	0.43362	999	
1.33634	2.48101	1.90868	3.62672	0.18435	0.547351	999	
1.39181	2.63517	2.01349	3.87739	0.1882	0.663365	999	
1.35536	2.56742	1.96139	3.73298	0.18205	0.713332	999	
1.40178	2.61038	2.00608	3.81899	0.1863	0.800565	999	
1.45474	2.75998	2.10736	4.06647	0.1904	0.886997	999	
1.41652	2.6885	2.05251	3.91337	0.1844	0.893746	999	
1.46493	2.73286	2.0989	4.00078	0.18825	0.977912	999	
1.51084	2.87497	2.19291	4.24045	0.1925	1.06441	999	
1.46966	2.79673	2.13319	4.0714	0.187125	1.06211	999	
1.52546	2.85061	2.18803	4.17577	0.192125	1.12695	999	
1.58476	2.90567	2.24522	4.28468	0.19725	1.19721	999	
1.51563	2.88839	2.20201	4.20472	0.19225	1.18699	999	
1.57208	2.93971	2.2559	4.30588	0.197125	1.2488	999	
1.63652	3.00032	2.31842	4.42682	0.202375	1.30483	999	
1.53732	2.92812	2.23272	4.25923	0.19725	1.27878	999	
1.59551	2.97958	2.28754	4.3621	0.202125	1.33847	999	
1.65991	3.03643	2.34817	4.47926	0.207375	1.40115	999	
1.52716	2.90618	2.21667	4.22181	0.20225	1.36425	999	
1.58334	2.95408	2.26871	4.32322	0.20455	1.42821	999	
1.53911	2.92706	2.23309	4.31502	0.2066	1.49178	999	
1.48896	2.83303	2.16099	4.11391	0.1986	1.4552	999	
1.54348	2.8767	2.21009	4.20827	0.2004	1.54136	999	
1.60416	2.92631	2.26523	4.31886	0.2013	1.59295	999	
1.42411	2.71268	2.06839	3.93611	0.19115	1.53001	999	
1.46843	2.7417	2.10507	4.01661	0.18525	1.58668	999	
1.37025	2.61654	1.9934	3.86283	0.179	1.64994	999	
1.31857	2.52125	1.91991	3.66146	0.169	1.57798	999	
1.35057	2.52699	1.93878	3.70502	0.16285	1.65605	999	
1.38323	2.53129	1.95726	3.74768	0.15685	1.74086	999	
1.17711	2.25953	1.71832	3.28114	0.1466	1.66893	999	
1.19976	2.24993	1.72485	3.3001	0.14045	1.76607	999	
1.05678	2.027	1.54189	2.99721	0.13445	1.86991	999	
1.0095	1.94076	1.47513	2.81661	0.1242	1.80201	999	
